,t090C,t090C_1000,t090C_3000,t090C_10000,flag
3125,31.7694,31.762479132032414,31.74970342534736,31.780757195206377,0.0
3126,31.7536,31.740898063070382,31.734093688609033,31.773746962962417,0.0
3127,31.7127,31.716596750448566,31.717945732689206,31.76683199267291,0.0
3128,31.6788,31.693204064184965,31.70193997509962,31.760105880834505,0.0
3129,31.6605,31.674257292719354,31.68671685525049,31.753658848771693,0.0
3130,31.6437,31.66097466535875,31.672544922375227,31.747546340331823,0.0
3131,31.6504,31.652517021929903,31.659307352878965,31.741787058538037,0.0
3132,31.656,31.645071817639657,31.646443300285505,31.73635825585581,0.0
3133,31.6421,31.63506456378871,31.633388806962937,31.731236753829048,0.0
3134,31.621,31.6228413768555,31.620053182273296,31.7264431158945,0.0
3135,31.6193,31.60934477023214,31.60648175642986,31.72201215717641,0.0
3136,31.6064,31.59281966517734,31.592502811581316,31.71796161282516,0.0
3137,31.5815,31.571816363271548,31.578080594281683,31.71432410981979,0.0
3138,31.5374,31.548746029746695,31.563714536368096,31.711182797869554,0.0
3139,31.5047,31.529271697132522,31.550302961588123,31.70865776838206,0.0
3140,31.5104,31.516134234577432,31.53835590411449,31.70683347793145,0.0
3141,31.5025,31.50686289735831,31.527684332384403,31.705729668684285,0.0
3142,31.502,31.498655160604148,31.517961947390663,31.70535191528895,0.0
3143,31.4896,31.49029088687402,31.509009873670202,31.705718054587518,0.0
3144,31.4827,31.48163705772832,31.500791416947965,31.706858430195247,0.0
3145,31.4807,31.472014841849308,31.493259047103763,31.7088025717572,0.0
3146,31.4636,31.460314368983454,31.486391108562174,31.71158272655218,0.0
3147,31.4442,31.44746660357101,31.48047364933844,31.715259033342342,0.0
3148,31.4712,31.431091672877695,31.47555985717076,31.71987079578549,0.0
3149,31.3595,31.41241705046221,31.472233912817682,31.725504135404055,0.0
3150,31.3528,31.405029433931396,31.472425934250015,31.732362427272292,0.0
3151,31.4167,31.412277792039962,31.476766101111235,31.740525561071134,0.0
3152,31.4083,31.42530478488414,31.48428486745053,31.74992138585974,0.0
3153,31.4389,31.441402413522685,31.49449791518738,31.760513742370403,0.0
3154,31.4611,31.459448044194225,31.50705798082508,31.7722732189707,0.0
3155,31.4827,31.47685796211447,31.52149361260789,31.785155142769465,0.0
3156,31.4936,31.492927410255284,31.537616091754217,31.79913718520074,0.0
3157,31.5248,31.50656415293573,31.555322604554604,31.81420251637334,0.0
3158,31.5076,31.51760385767154,31.574762906445045,31.83035488710551,0.0
3159,31.5235,31.52937531287747,31.59659863233168,31.84764108611244,0.0
3160,31.5278,31.54486097743056,31.621525807015793,31.866106401640476,0.0
3161,31.5248,31.56834025712674,31.650339767795703,31.885798029616854,0.0
3162,31.5698,31.605169159732956,31.683772264039327,31.906747937852284,0.0
3163,31.6755,31.650545374313733,31.721223604750772,31.928857968785376,0.0
3164,31.6705,31.69707300535623,31.761660631144075,31.951981238209108,0.0
3165,31.7316,31.747853521274234,31.80513366259523,31.97605978295178,0.0
3166,31.8084,31.803852165547625,31.851438213636566,32.001005553705255,0.0
3167,31.8766,31.85883591049374,31.899580916818554,32.02665349767397,0.0
3168,31.9241,31.908491239852957,31.94886893765324,32.05286110369717,0.0
3169,31.9426,31.954608668569506,31.999459414904152,32.07955908523045,0.0
3170,31.9845,32.00333279458407,32.05212483731562,32.10672976849764,0.0
3171,32.0147,32.061266051389296,32.10766006413066,32.134351685758034,0.0
3172,32.109,32.132126010652435,32.166324831625495,32.162347219491686,0.0
3173,32.2051,32.21258374174405,32.227303135883304,32.19053346927929,0.0
3174,32.2892,32.29747878602581,32.28930664548664,32.21867801700546,0.0
3175,32.3963,32.383444155756386,32.35108059646518,32.24654757312028,0.0
3176,32.492,32.46517448558187,32.41113105798624,32.273887486062186,0.0
3177,32.5648,32.537973882804046,32.468124837537516,32.300461655379834,0.0
3178,32.6039,32.60298488519158,32.52152880434809,32.32611315269868,0.0
3179,32.6903,32.66260354953192,32.57110108752382,32.35072048117036,0.0
3180,32.7478,32.71355753675589,32.61611853061294,32.374129536028555,0.0
3181,32.7876,32.751891085001105,32.6559594745048,32.39620731036757,0.0
3182,32.7933,32.77871886102019,32.690792363230855,32.41690469050717,0.0
3183,32.8005,32.799216352071454,32.721440223964144,32.43624365998996,0.0
3184,32.8195,32.81792192357201,32.74875211646052,32.45425870082725,0.0
3185,32.8471,32.83504956201091,32.7730986914572,32.47094914616581,0.0
3186,32.8443,32.85029352306887,32.79474421461718,32.48631081533808,0.0
3187,32.869,32.8651643931724,32.81409426378955,32.50035700029028,0.0
3188,32.8902,32.87878216681021,32.831246467430226,32.51307723158465,0.0
3189,32.8788,32.8910168083879,32.84633210072811,32.52446716553857,0.0
3190,32.893,32.905713452675535,32.85983667767303,32.534556510475134,0.0
3191,32.9223,32.924193356311314,32.87183868899756,32.543339910001826,0.0
3192,32.9567,32.94293498335495,32.881736186707485,32.55075240692466,0.0
3193,32.9759,32.95745885104524,32.88873890488944,32.556714997731554,0.0
3194,32.9729,32.96652645448468,32.892421872253536,32.56118626562645,0.0
3195,32.9987,32.96984896480538,32.892538295927686,32.56414717862684,0.0
3196,33.0007,32.96347846016843,32.888578338981,32.56556280362173,0.0
3197,32.966,32.945237071626565,32.88043074968296,32.56544266114139,0.0
3198,32.9051,32.920979966932784,32.86906883982578,32.56390196148211,0.0
3199,32.8914,32.89844973528951,32.85576126886832,32.561088559900014,0.0
3200,32.8865,32.877972186256535,32.84091450574034,32.55707631893924,0.0
3201,32.862,32.85595914100778,32.824412750694165,32.55189403772946,0.0
3202,32.8059,32.834732989514855,32.80670338692727,32.5456221807507,0.0
3203,32.8029,32.82009186021838,32.78848670675146,32.53836405427165,0.0
3204,32.8407,32.80841008210856,32.769268814665914,32.530115392638756,0.0
3205,32.83,32.78819336882745,32.74763848396524,32.52079066237452,0.0
3206,32.7407,32.75859871452571,32.72345719366324,32.51042195258192,0.0
3207,32.7137,32.729987587800935,32.697940950812466,32.49916684226571,0.0
3208,32.7094,32.70586830921401,32.67155282035592,32.48711779171418,0.0
3209,32.7109,32.679640496978166,32.64356617141255,32.47426209528757,0.0
3210,32.6741,32.64423457509123,32.61323002675194,32.460587744466615,0.0
3211,32.5963,32.60052629458052,32.58083477851769,32.446180550300305,0.0
3212,32.5508,32.55518902398786,32.54748196845422,32.43120300061259,0.0
3213,32.5046,32.511783506803084,32.51400130712824,32.415794885902805,0.0
3214,32.4598,32.47127031667219,32.480888832066654,32.400065330638796,0.0
3215,32.41,32.4361410848961,32.44868504908822,32.38412491428484,0.0
3216,32.4047,32.407367510594284,32.417602345239736,32.36805109752891,0.0
3217,32.3923,32.380474258351,32.38711668188921,32.35185154612891,0.0
3218,32.3565,32.35105173384145,32.35665813761783,32.335527253189404,0.0
3219,32.3211,32.319280868900705,32.32620195825044,32.31912698440171,0.0
3220,32.2832,32.28700458005626,32.29597873831472,32.30272185546791,0.0
3221,32.2511,32.255724882829206,32.26621634528294,32.28638188294488,0.0
3222,32.2397,32.22421234486286,32.236858343211594,32.27015045801598,0.0
3223,32.2162,32.18742490549448,32.207507799118545,32.25403972576844,0.0
3224,32.1202,32.146129743026904,32.17854095950277,32.23813076918627,0.0
3225,32.0699,32.11097380919777,32.15148255273818,32.22260580934755,0.0
3226,32.085,32.08628239150634,32.12707765552411,32.2075724678234,0.0
3227,32.0801,32.064250037666085,32.104587768581844,32.19299907708475,0.0
3228,32.0466,32.03853536709574,32.083384832978524,32.17885851223907,0.0
3229,32.027,32.00793647040215,32.063536864431136,32.16518226448801,0.0
3230,31.9284,31.977628126856892,32.04597851549953,32.15207542697371,0.0
3231,31.8688,31.964029162205293,32.03280638148189,32.13973987788751,0.0
3232,31.9762,31.973065607471764,32.024607354636316,32.128230651801566,0.0
3233,32.0017,31.98944157980197,32.01921030285101,32.11734337895838,0.0
3234,32.0267,32.00068200160062,32.01453061444605,32.10687349834525,0.0
3235,32.0267,32.00355548703419,32.009610139111246,32.09671520969728,0.0
3236,32.0115,31.99824127911974,32.00414906293663,32.08682305499076,0.0
3237,31.972,31.989886513721657,31.99863608458983,32.07722437347614,0.0
3238,31.973,31.984816860457528,31.993794739021602,32.06796856399558,0.0
3239,31.9746,31.984685283221953,31.989793173745003,32.05905461411633,0.0
3240,31.971,31.989372602583394,31.98646251267518,32.050449844601744,0.0
3241,32.0292,31.995296932862257,31.983132360592073,32.042075820633585,0.0
3242,32.0574,31.99004598994849,31.97823336603364,32.03377525981046,0.0
3243,31.9554,31.97006401906378,31.97143811449536,32.02550687818972,0.0
3244,31.9268,31.94852193231336,31.96454882079548,32.01742510122736,0.0
3245,31.9009,31.9358880991852,31.95916760448068,32.00966763107212,0.0
3246,31.8995,31.93547076412137,31.955907428860606,32.00228022947159,0.0
3247,31.9579,31.94395060681907,31.954333645675042,31.99520949167575,0.0
3248,31.951,31.953435940850902,31.95327885472157,31.98833212810084,0.0
3249,31.9663,31.9616032287047,31.952091001134903,31.981569352062202,0.0
3250,31.9906,31.966830249557447,31.950233633496627,31.974853516098566,0.0
3251,31.9744,31.966282039334,31.947146116930107,31.968117412392367,0.0
3252,31.9702,31.961028078557433,31.942827942290332,31.961347841171314,0.0
3253,31.9676,31.951722738577793,31.937380064499653,31.954544912143568,0.0
3254,31.9431,31.938014572494353,31.93092561989653,31.947714653807047,0.0
3255,31.9049,31.92360361946214,31.924115270722897,31.940913381702014,0.0
3256,31.9086,31.912675484164993,31.917660455571216,31.934204185880564,0.0
3257,31.8883,31.90601186433131,31.911818264960754,31.9276089360411,0.0
3258,31.9212,31.90121559532222,31.9063917297635,31.921107459025556,0.0
3259,31.9071,31.892934059947176,31.90084079119799,31.91464801190508,0.0
3260,31.836,31.88468810350201,31.89561489955875,31.908267155509296,0.0
3261,31.8618,31.88679631778059,31.891828587278734,31.902059510681347,0.0
3262,31.9091,31.897209384880007,31.88904512597653,31.895977638744395,0.0
3263,31.9311,31.905266768485284,31.885703165116674,31.889871259547352,0.0
3264,31.9369,31.904104254950376,31.880679310529814,31.883630835825134,0.0
3265,31.8962,31.893981083231825,31.8738414063166,31.877240267903694,0.0
3266,31.8794,31.88038978192347,31.865850956966277,31.87075980010174,0.0
3267,31.8578,31.867725320330337,31.857358177073085,31.864252507344165,0.0
3268,31.8477,31.85804495355377,31.84873047648548,31.857758112959893,0.0
3269,31.846,31.851854318024834,31.840059270152025,31.851292410819088,0.0
3270,31.8405,31.8485436552059,31.831185052457528,31.844849215115676,0.0
3271,31.8543,31.84659530953941,31.821735654361948,31.838404304013675,0.0
3272,31.8494,31.843364627301582,31.81115178211348,31.831918937725526,0.0
3273,31.8561,31.83635198933635,31.798894095418614,31.825360089394092,0.0
3274,31.8404,31.823351112070217,31.784537199741088,31.81871060142992,0.0
3275,31.828,31.802784993251358,31.76787437530452,31.811979939874895,0.0
3276,31.8059,31.772572853000618,31.748864422750568,31.80520026258246,0.0
3277,31.7389,31.73300583251672,31.727991001741934,31.798458533155067,0.0
3278,31.6698,31.69116627630319,31.70669518367242,31.791933429373806,0.0
3279,31.6263,31.65566129574679,31.68663983922724,31.78582559181509,0.0
3280,31.6134,31.62934576503993,31.6687277957221,31.780265327717526,0.0
3281,31.5827,31.611662877090254,31.65324737485319,31.775322725258842,0.0
3282,31.5844,31.602810340169555,31.640307168932534,31.771045402494703,0.0
3283,31.6032,31.599940679679136,31.62946724036767,31.76742559942357,0.0
3284,31.6074,31.59723637695274,31.619844276028623,31.7644110563677,0.0
3285,31.5984,31.591627000272464,31.61086175246729,31.76197450006366,0.0
3286,31.591,31.582981603907516,31.60236987313226,31.760126254394027,0.0
3287,31.5708,31.57229678945516,31.594470662578136,31.75889931516632,0.0
3288,31.543,31.563049688657095,31.58761160750645,31.758357400973768,0.0
3289,31.5463,31.55899793120236,31.582250980531228,31.758563906013148,0.0
3290,31.5423,31.56109310065189,31.57842699317706,31.759542288889243,0.0
3291,31.5752,31.56723803212951,31.57569731675857,31.7612706589456,0.0
3292,31.5852,31.57243615212703,31.57322074981154,31.763690530589198,0.0
3293,31.5863,31.573173634900037,31.57034740250031,31.76676195543753,0.0
3294,31.5986,31.567170178068217,31.566711242843496,31.770473924106575,0.0
3295,31.5561,31.55366245657234,31.562335206563723,31.774854962470812,0.0
3296,31.5493,31.535345463248134,31.557849755700705,31.779992523443,0.0
3297,31.5157,31.513957939153205,31.553984629670865,31.78598598129868,0.0
3298,31.5265,31.487134927674525,31.551225311576346,31.792913910343348,0.0
3299,31.3707,31.46127902698094,31.551165987821978,31.80095253544936,0.0
3300,31.4081,31.453318004725745,31.55648287113323,31.810368255250655,0.0
3301,31.3787,31.471564188426704,31.568514944281336,31.821294526516468,0.0
3302,31.5037,31.512778049597905,31.586698092038503,31.83367736284667,0.0
3303,31.6071,31.560119841236766,31.60847706996981,31.847269371376118,0.0
3304,31.6261,31.596507684118876,31.63117036318281,31.861803362565635,0.0
3305,31.6301,31.62195759549496,31.654222448394016,31.877200680804332,0.0
3306,31.6261,31.644807693446126,31.678337134459966,31.893496108609767,0.0
3307,31.6733,31.670158261810617,31.70405603205133,31.910709459240863,0.0
3308,31.7074,31.695565234119844,31.731159233410857,31.92879057552684,0.0
3309,31.7244,31.717772485406428,31.75940280262316,31.947685308265452,0.0
3310,31.7073,31.740782859969762,31.789416982291833,31.967415811724763,0.0
3311,31.7538,31.771235296572513,31.822124715831116,31.98802681280516,0.0
3312,31.7912,31.810030246859622,31.857704282716764,32.00949049939386,0.0
3313,31.8464,31.854911731957078,31.89580807447064,32.03172516821209,0.0
3314,31.9076,31.90276097908631,31.935860656020697,32.05462260174716,0.0
3315,31.9434,31.95124975813014,31.977321119102992,32.078073006074845,0.0
3316,32.0096,31.999844248958198,32.019852264505516,32.10198156042469,0.0
3317,32.0711,32.0448068800258,32.0628482446298,32.12622742433819,0.0
3318,32.0831,32.083878574550766,32.10601194882044,32.150716662026824,0.0
3319,32.0982,32.12295178202804,32.15007613295014,32.175446891172925,0.0
3320,32.1485,32.16877668699344,32.19589255465733,32.20042389928236,0.0
3321,32.2063,32.22239022796405,32.243560525337074,32.22558135408952,0.0
3322,32.2758,32.28157603894307,32.29262518586843,32.25079778022521,0.0
3323,32.3486,32.342857409975316,32.342340696998605,32.27592108869825,0.0
3324,32.4062,32.40331656690213,32.391956169363965,32.30079606059915,0.0
3325,32.4576,32.4632113394309,32.44105528602329,32.3252965966847,0.0
3326,32.5177,32.524560565403384,32.48939292796279,32.34931228327026,0.0
3327,32.5954,32.586951241994,32.536400121769,32.37270499965393,0.0
3328,32.6651,32.64661243900961,32.5810886922052,32.39530202053607,0.0
3329,32.7348,32.69844865328153,32.6223598767163,32.416926309647025,0.0
3330,32.7668,32.73888811280945,32.659440643989285,32.437438515407734,0.0
3331,32.7905,32.7683919385606,32.69223868687899,32.456770719885725,0.0
3332,32.8115,32.78882407897723,32.721067143986794,32.474902127825345,0.0
3333,32.8015,32.80293872437667,32.746532253519106,32.49184790504309,0.0
3334,32.8111,32.815588361923666,32.769562081426116,32.50765959364731,0.0
3335,32.8232,32.829873193015175,32.790876819206844,32.52237500242814,0.0
3336,32.8339,32.84713063710727,32.81089096185471,32.53600707627382,0.0
3337,32.869,32.867406170624186,32.82972101607613,32.54854313162553,0.0
3338,32.8939,32.88808640969627,32.847057020079795,32.55993300303708,0.0
3339,32.9165,32.90654938069555,32.862510949544784,32.57012086030327,0.0
3340,32.929,32.92186940909961,32.87587144032528,32.57906898313185,0.0
3341,32.937,32.93464753134386,32.88711654643254,32.586759517985655,0.0
3342,32.9483,32.9460807689159,32.896298949791166,32.59318431857117,0.0
3343,32.9493,32.95766458803999,32.90347081560729,32.59833806619274,0.0
3344,32.9929,32.96828109140195,32.90834523867588,32.602188055285225,0.0
3345,32.9968,32.97267830054351,32.91018389545733,32.60466515211248,0.0
3346,32.9938,32.967595958171835,32.908569378214416,32.60573466218323,0.0
3347,32.95,32.9557397990052,32.90390278860683,32.6054418135734,0.0
3348,32.9558,32.94106466561688,32.89685666757521,32.603861985092124,0.0
3349,32.95,32.92138014849418,32.88753083324724,32.601023732188516,0.0
3350,32.8136,32.90340141843759,32.876992024101554,32.597044994054535,0.0
3351,32.9183,32.89791994071607,32.86658000829562,32.59206817082541,0.0
3352,32.9018,32.89663714366217,32.85529667670986,32.58602439263644,0.0
3353,32.9207,32.8894233122717,32.841761699805346,32.57881020671257,0.0
3354,32.8879,32.87444200739644,32.825541454347395,32.57040996851851,0.0
3355,32.8512,32.85417719315167,32.806824268055514,32.56086856452405,0.0
3356,32.8125,32.83538412395873,32.78632231834624,32.55028219997749,0.0
3357,32.8414,32.81912387490023,32.76406806806179,32.5386895019049,0.0
3358,32.8325,32.79743488336855,32.739052537601346,32.52603948011069,0.0
3359,32.7841,32.76508400798671,32.710637472432744,32.51232014653496,0.0
3360,32.7209,32.72625053745514,32.67938462880235,32.49763427573311,0.0
3361,32.6965,32.68557612806876,32.64604846218517,32.48210846846457,0.0
3362,32.6724,32.64024637322569,32.610656992731926,32.46580942186526,0.0
3363,32.6027,32.5861325082741,32.57321768604129,32.44880663361019,0.0
3364,32.5079,32.52766227797033,32.53483435943044,32.43127162092822,0.0
3365,32.4466,32.47401178855406,32.497205984686914,32.41343013639036,0.0
3366,32.408,32.429561538987,32.461405298604596,32.3954486002737,0.0
3367,32.3711,32.39405746966083,32.427759728678794,32.377420278942736,0.0
3368,32.3545,32.36612227416194,32.39621250634886,32.35939644735032,0.0
3369,32.3278,32.34417500623471,32.36646476358335,32.34139937310294,0.0
3370,32.3283,32.326280423169266,32.33801320578907,32.323426813369174,0.0
3371,32.3172,32.30875848504657,32.310074724068286,32.305447139492706,0.0
3372,32.3003,32.2882773418729,32.28190538523316,32.2874303196014,0.0
3373,32.2699,32.264136020071405,32.253125083166395,32.26937926751421,0.0
3374,32.2436,32.23712121751082,32.22362072160275,32.25132264243088,0.0
3375,32.217,32.20739597156085,32.193306699975125,32.233294131029304,0.0
3376,32.1981,32.1727909878978,32.16195058508377,32.215317426206504,0.0
3377,32.1472,32.13085985012063,32.12944941702209,32.19743164049179,0.0
3378,32.1097,32.08059472588053,32.096089925989695,32.17971488221489,0.0
3379,32.0425,32.0211532819003,32.06247884043481,32.16227732630242,0.0
3380,31.9197,31.958559965119896,32.03024586784471,32.145321731680546,0.0
3381,31.8214,31.90982193932738,32.00226049493405,32.129157512312865,0.0
3382,31.8571,31.88432998843406,31.98026940653723,32.113982103151415,0.0
3383,31.8246,31.877579836178594,31.963982119675023,32.09979433096343,0.0
3384,31.8747,31.884513501401003,31.952524581156037,32.08652429492157,0.0
3385,31.8977,31.898468359806973,31.944508358163496,32.0740423985083,0.0
3386,31.9246,31.91233575638142,31.9383565303006,32.06219277310202,0.0
3387,31.939,31.922334907510034,31.93289140409201,32.050850492668964,0.0
3388,31.956,31.925005330960097,31.927151353815038,32.03990913537257,0.0
3389,31.9342,31.918662644576138,31.92063238084689,32.02930527719396,0.0
3390,31.8722,31.909997398633205,31.913970319257707,32.01908054668428,0.0
3391,31.9392,31.90368012593562,31.90769552226287,32.009269106055164,0.0
3392,31.9024,31.89331234060135,31.901194781945186,31.99980385347122,0.0
3393,31.8675,31.878897096285502,31.894625694238535,31.99068806894298,0.0
3394,31.8566,31.86676620874998,31.88891595097067,31.981994795206298,0.0
3395,31.8454,31.858969980707116,31.88452379676139,31.973753891262618,0.0
3396,31.8464,31.85562640423575,31.881599041269645,31.965964758960546,0.0
3397,31.8263,31.858420643237334,31.88032067627696,31.958625724913805,0.0
3398,31.8608,31.86903270443147,31.88068449713421,31.95171456526524,0.0
3399,31.8811,31.884631873384052,31.882001579198437,31.945143988908175,0.0
3400,31.9264,31.899080577227902,31.88310109985994,31.938781783456285,0.0
3401,31.9474,31.90453743830366,31.882686438255334,31.93248612223759,0.0
3402,31.8927,31.899862567708755,31.880409203735915,31.92620492275077,0.0
3403,31.8989,31.891775219200518,31.877012690189204,31.919989629842156,0.0
3404,31.9048,31.880704004235728,31.87272890226839,31.91385064405754,0.0
3405,31.8419,31.866714013349988,31.867840192445836,31.90780630255284,0.0
3406,31.8444,31.856306472222784,31.863341589497512,31.901940631733705,0.0
3407,31.8414,31.851520402257083,31.859669418476237,31.89628737579967,0.0
3408,31.872,31.847462503951284,31.85639871259906,31.890801725818392,0.0
3409,31.8258,31.841145475060472,31.853274394036962,31.885453087560244,0.0
3410,31.8296,31.83603281235173,31.850759199231682,31.880274455417297,0.0
3411,31.8166,31.83542055795603,31.849275558068413,31.875293668070363,0.0
3412,31.826,31.84040399235463,31.848893288059642,31.870504305054638,0.0
3413,31.8517,31.84975924123847,31.849276502536682,31.865860706175443,0.0
3414,31.8777,31.85826130686398,31.84955808390874,31.86126789201281,0.0
3415,31.8486,31.864366176824902,31.849255252323466,31.856665497892,0.0
3416,31.8979,31.868848355712462,31.848181792167306,31.85202151718597,0.0
3417,31.8759,31.868578782983622,31.845810989993577,31.847276392230903,0.0
3418,31.8729,31.8631999876322,31.842023017375,31.84241094180616,0.0
3419,31.8536,31.855440368507754,31.837144802018972,31.837450257926882,0.0
3420,31.8522,31.846565624139178,31.831415194560293,31.832415213439237,0.0
3421,31.8228,31.838268889240265,31.82512485306085,31.827334074580907,0.0
3422,31.8258,31.833091085560845,31.818599591925192,31.82224007910684,0.0
3423,31.8295,31.83092521226776,31.811774316227112,31.817132617719412,0.0
3424,31.8434,31.828283265110755,31.804124272552368,31.811971373083807,0.0
3425,31.8447,31.820576318084093,31.795004717739737,31.806708172462834,0.0
3426,31.8333,31.804002702567196,31.783992825312076,31.801319442976204,0.0
3427,31.8049,31.776827652372717,31.77114811110549,31.795830733519733,0.0
3428,31.7404,31.741590686029653,31.757297564180696,31.790341864464544,0.0
3429,31.6721,31.707259779239298,31.744173014936806,31.785036481340413,0.0
3430,31.65,31.68292186802178,31.733510402125262,31.7800966378388,0.0
3431,31.6384,31.671407307033164,31.72613802061738,31.77561638158946,0.0
3432,31.6446,31.671979815553428,31.722153603383088,31.77161480230344,0.0
3433,31.6579,31.683389731991632,31.721251684676936,31.768064763592182,0.0
3434,31.6966,31.702900666873052,31.72266846282285,31.7648890194515,0.0
3435,31.7369,31.72490909812415,31.725129374739225,31.76195804291903,0.0
3436,31.7756,31.74201160331992,31.727127755887476,31.75911885301606,0.0
3437,31.776,31.74895027918545,31.727543887002444,31.756254763636075,0.0
3438,31.7431,31.74796359283959,31.72632757714826,31.753349499645488,0.0
3439,31.7289,31.747056729663274,31.72423883567854,31.750464334000053,0.0
3440,31.7272,31.752512145712647,31.72183337103118,31.74764564967541,0.0
3441,31.7768,31.763252828962493,31.718687912942173,31.744854440901438,0.0
3442,31.8198,31.768957955704074,31.713245707585713,31.74195400427884,0.0
3443,31.7608,31.76393689420437,31.70450640085879,31.73886483898883,0.0
3444,31.8101,31.74878387074038,31.69237585211008,31.735598972076296,0.0
3445,31.7196,31.72247120828553,31.676878242243223,31.73219050757455,0.0
3446,31.7875,31.680612841261464,31.65803197344377,31.728684662834976,0.0
3447,31.6217,31.618242544294475,31.636295838441754,31.725177410770694,0.0
3448,31.5227,31.547340470575843,31.614474111008413,31.721983026670234,0.0
3449,31.4121,31.4880950835949,31.59650350770256,31.719517594854846,0.0
3450,31.361,31.454719177162033,31.58542893245926,31.718106898427052,0.0
3451,31.3674,31.454926219687508,31.582898865939107,31.717931890299308,0.0
3452,31.4057,31.488803843292718,31.588810390880827,31.718991939495925,0.0
3453,31.5412,31.5475705833837,31.601181955652894,31.721093922519195,0.0
3454,31.6871,31.607933247887118,31.615887685821853,31.72383512245438,0.0
3455,31.669,31.652141581550413,31.62936444884405,31.726856589215497,0.0
3456,31.7136,31.682579930190087,31.640591306419104,31.73003013781233,0.0
3457,31.7344,31.7024072055926,31.649090371252758,31.73328437593522,0.0
3458,31.7346,31.71087309032064,31.654328727567147,31.73655315962905,0.0
3459,31.7588,31.706756863466474,31.65605776781575,31.739807352812566,0.0
3460,31.7417,31.684983158773946,31.654027488553776,31.743030295592288,0.0
3461,31.6222,31.650039044758174,31.649472242920975,31.746350333072947,0.0
3462,31.5693,31.619830768108756,31.64534908559157,31.750057953105564,0.0
3463,31.5706,31.605274846707786,31.64376824668379,31.754368426016118,0.0
3464,31.5888,31.60360702477867,31.644991859784103,31.759326226216302,0.0
3465,31.6061,31.608301606984785,31.648510380410848,31.76489965423935,0.0
3466,31.6306,31.61316617200948,31.65368083749796,31.771039130058785,0.0
3467,31.6228,31.614069551047287,31.66011864208084,31.777714059898546,0.0
3468,31.5928,31.61362678398258,31.66830024399196,31.78496752813028,0.0
3469,31.5999,31.618073386065557,31.679175735840573,31.792880398530922,0.0
3470,31.589,31.632116649103217,31.693459031091376,31.80150526632391,0.0
3471,31.6429,31.65755256230494,31.711332499838235,31.810837894678283,0.0
3472,31.6954,31.689338409454585,31.732003881782852,31.82077726954049,0.0
3473,31.7374,31.71966969687464,31.754271004015063,31.83117814479871,0.0
3474,31.7481,31.74580849908439,31.777542702639934,31.841945340839594,0.0
3475,31.7579,31.771072641082725,31.80202121487232,31.85305169883211,0.0
3476,31.781,31.80050486244957,31.82815922288166,31.864489129531602,0.0
3477,31.8164,31.83689113201217,31.856090475238084,31.876216485970357,0.0
3478,31.8744,31.87955900908115,31.885406415489694,31.888139134686476,0.0
3479,31.9473,31.922833839999804,31.915018546902495,31.90009788844307,0.0
3480,31.9734,31.960705309071194,31.94379347234887,31.911928642605584,0.0
3481,32.0049,31.99263226960437,31.97130915776362,31.92353290014878,0.0
3482,32.0457,32.01838276026203,31.997363869686012,31.934835413532568,0.0
3483,32.0331,32.038221524111414,32.02199542664931,31.94578634705427,0.0
3484,32.0571,32.05635520883608,32.045803074359156,31.956389489757925,0.0
3485,32.0704,32.07530586724603,32.06926000205159,31.966639174456784,0.0
3486,32.0884,32.09583563994987,32.09262276097541,31.97651052269944,0.0
3487,32.0941,32.12081411068778,32.11628237595701,31.985989550364135,0.0
3488,32.1511,32.15167123959555,32.14032262737591,31.99503255640125,0.0
3489,32.1813,32.18560596886337,32.16419702069567,32.00353703187464,0.0
3490,32.2325,32.21914113069461,32.18716214645534,32.01138167094381,0.0
3491,32.2508,32.25050334830979,32.20861760706788,32.01845874271889,0.0
3492,32.2984,32.278639651322976,32.22805922130384,32.024671719872494,0.0
3493,32.3035,32.30290935745016,32.24507173561291,32.0299361023769,0.0
3494,32.3521,32.32232615436211,32.25926515322541,32.034174966627866,0.0
3495,32.3348,32.33611412669944,32.270352428671345,32.037326980541884,0.0
3496,32.3486,32.34716749158303,32.27850185675827,32.03937845082985,0.0
3497,32.3944,32.354228484750806,32.283474432794016,32.040286208032946,0.0
3498,32.3661,32.35212744684407,32.284688367212,32.03998403074857,0.0
3499,32.354,32.34239824384215,32.282425919834594,32.03849147046468,0.0
3500,32.3285,32.32917643034531,32.27738827448171,32.035873451346994,0.0
3501,32.3117,32.31532033730808,32.27018304823335,32.032192552391805,0.0
3502,32.2905,32.303462158327726,32.26133375375503,32.02750788102081,0.0
3503,32.311,32.29267784842846,32.250873978839905,32.02183742940437,0.0
3504,32.2832,32.27924939021403,32.2384595993875,32.01516796406715,0.0
3505,32.2784,32.2617150846021,32.22399138707694,32.00751140281001,0.0
3506,32.2017,32.24472681585003,32.2080411395586,31.9989429848672,0.0
3507,32.2169,32.23622561108046,32.19141426502368,31.989560710929876,0.0
3508,32.2753,32.23133292771718,32.173311370614236,31.97931984771435,0.0
3509,32.2717,32.214391367301275,32.15169031856029,31.968067739137165,0.0
3510,32.198,32.180611120618956,32.125900426417054,31.955784097176508,0.0
3511,32.1467,32.13710067834476,32.096949895115614,31.942606977797816,0.0
3512,32.1063,32.088373885231746,32.06586479777114,31.928684195084465,0.0
3513,32.0209,32.036821382286945,32.03359251382125,31.91416159578093,0.0
